α	_1
επιβληθείησαν	^12
επιβληθεῖσα	^11
επιβλήθητι	^10
επιβληθῶσι	^10
επιθυμία	_5
επίθυμος	_5
επικοσσυφοφαττοπεριστεραλεκτρυονοπ	^3^8^24^30
έπισα	_3
επισίου	_3
επίσταμαι	^6
επιστασία	^6
επιστατέω	^6
εποιμαινόμεθα	^13
εποίμεθα	^8
έποιμι	^6
επόμεθα	^7
έπουσα	^6
έπουσι	^6
έπραθον	^4
έπτηχα	^6
επτήχαμεν	^6
έπτηχας	^6
επτήχασι	_6^8
επτήχατε	^6
επτήχατον	^6
επτήχοιμι	^9
επτηχυῖα	^8
επτήχωσι	^8
επώμεθα	^7
επώνυμος	^5
έπωσι	^5
εργασία	^4
εριδ	^3
ερινεός	_3
Ἔρις	^3
εριφαρνογενής	^3
Ἕρκυνα	_4
Ἕρμαρχε	^4
Ἕρμαρχον	^4
Ἕρμαρχος	^4
Ἕρμουθις	^7
Ἕρμωνθι	^7
Ἕρμωνθιν	^7
Ἕρμωνθις	^7
Ἕρμωνθίτης	_7
έρρανα	_4
Ἔρυκα	^3^5
Ἔρυκι	^3^5
Ἔρυκος	^3
Ἔρυξ	^3
έσαχα	^3^5
εσάχαμεν	^3^5
έσαχας	^3^5
εσάχασι	^3_5^7
εσάχατε	^3^5
εσάχατον	^3^5
έσαχε	^3
εσαχέναι	^3
εσάχετε	^3
εσάχετον	^3
εσαχέτω	^3
εσαχέτων	^3
εσάχῃ	^3
εσάχῃς	^3
εσάχητε	^3
εσάχητον	^3
εσάχοι	^3
εσάχοιεν	^3
εσαχοίη	^3
εσαχοίην	^3
εσαχοίης	^3
εσάχοιμεν	^3
εσάχοιμι	^3^8
εσάχοις	^3
εσάχοιτε	^3
εσαχοίτην	^3
εσάχοιτον	^3
εσαχόντων	^3
εσαχός	^3
εσαχυῖα	^3^7
εσάχω	^3
εσάχωμεν	^3
εσαχώς	^3
εσάχωσι	^3^7
Ἔσδρα	_5
Ἔσδραν	_5
Ἔσδρας	_5
έσκαφα	^4
εσκεύακα	^6
εσματικός	^4
εσματογραφία	^4^9
εσματολόγος	^4
έσπακα	^4
έσπασα	^4
έσσυμαι	^4
Ἔστι	^4
έστιχον	^4
εστύγνακα	^7
Ἔσφαλα	^4
Ἔσφαλον	^4
έσχατος	^4
εσχολακώς	^6
έτασις	^3
έτιλα	_3
έτμαγον	^4
έτραγον	^4
ετραπόμην	^4
έτρυσα	_4
έτυχον	^3
εύδιος	^4
εύθυνος	_4
ευκρινέω	^5
ευμαρίζω	^4
ευματικῶς	^4
ευριπικῶς	_4
ευσματικός	^5
ευτολυρασπιδοπηγός	^6^11
έφαγον	^3
έφανα	_3
Ἔφιππε	^3
Ἔφιππον	^3
Ἔφιππος	^3
έφυν	_3
έφυσα	_3
έχανον	^3
εχλίαινε	_4
εχλίαινες	_4
εχλιαίνεσθε	_4
εχλιαινέσθην	_4
εχλιαίνεσθον	_4
εχλιαίνετε	_4
εχλιαινέτην	_4
εχλιαίνετο	_4
εχλιαίνετον	_4
εχλιαινόμεθα	_4^12
εχλιαίνομεν	_4
εχλιαινόμην	_4
εχλίαινον	_4
εχλιαίνοντο	_4
εχλιαίνου	_4
εχυράζομαι	^3
εχυράζω	^3
εχυριάζω	^3
έχυρον	^3
έχυτο	^3
ῆα	^2
Ἤγεστα	^6
Ἤγεσταν	^6
ηγηματικός	^5
Ἥκιστα	^3^6
ήκμακεν	^4
ηλακάτη	^3
ηλάκατος	^5
ήλασα	^3
ηλασία	^3
ηλατέομαι	^3
ηλατέω	^3
ηλατικός	^3
ήλατος	^3
Ἤλιδα	^3^5
Ἤλιδι	^3^5
Ἤλιδος	^3
Ἥλιε	^3
ήλικος	^3
Ἥλιον	^3
Ἥλιος	^3
ήλιος	^3
Ἦλις	^3
ήλιτον	^3
ηλιφής	^3
ήλιφος	^3
ήλυθον	^3
ηλυς	^3
ηλυσία	^3
ήλυσις	^3
ήλυτος	^3
ηματίας	^3
ηματίζομαι	^3
ηματίζω	^3
ηματικεύομαι	^3
ηματικός	^3^5
ηματικός	^3
ηματισμός	^3
ηματογράφος	^3
ηματοπώλης	^3
ηματοπωλικός	^3
ηματοπώλιον	^3
ηματώδης	^3
ήνυσα	^3
ηπατίας	^3
Ἥρα	_3
Ἥραν	_3
Ἤραος	_3
ήραρον	^3
Ἥρας	_3
ήρατος	^3
ηριδ	^3
ήρικον	^3
ηριτικός	_3
ήρυγον	^3
ήρυσις	^3
ήρυτος	^3
ήσιμος	^3
ησίσταχυς	^6
ησιφάρμακον	^3^8
ήσπικα	^4
ήσυχος	^3
ητικεύομαι	^3
ητίνδα	^6
ήτινος	^3
ήτρια	^5
ηύνασα	^4
ηφανεύομαι	^3
ηφανέω	^3
ηφανία	^3
ήφυσα	^3
ι	_1
ι	^1
ι-	_1
ι-,	^1
ι?	^1
ι]	_1
Ι&lt;&gt;κα]νε	^1_3
ια	^1_2
ια	^1
ια	^2
ια	_2
ια	^1^2
ια	_1_2
ια	_1^2
ιά	_2
ιά	^1
ία	_2
ία	^1_2
ία	^1
ία	^2
ι̯α	^2
ιαγός	_2
ιαγράφος	_2
ιάζω	^1
ί̈αθεν	_2
ιαῖος	^1
ιακόν	^2
ιακὸν	^2
ιακός	^2
ιακός	^1^2
ιακχάξω	^1
ίαμα	_2
ιαμβεῖον	^1
ιαμβοποιέω	^1
ιαν	^1^2
ιανοί	_2
ιανός	_2
ιαριστάς	^1^2
ιαρός	^2
ιάρχης	^1
ιάς	^1
ιάς	^1_2
ίας	^1_2
ίασα	_2
Ἴασε	^2
ιάσι	_1
ίασι	_2
ίασις	_2
Ἴασον	^2
Ἴασος	^2
ιατικά	_2
ιατομέω	_2
ιατόμος	_2
ίατος	_2
ιατρεία	_2
ιατρός	_2
ίατρος	_2
ιαφόρος	_2
ιαχέω	^1^2
ιαχον	^1_2
ί̈αχος	^2
ιάχω	^1
ιάω	^1
ιβ	_1
Ἴβηρα	^5
Ἴβηρας	^5
Ἴβηρι	^5
Ἴβηρσι	^6
Ἴβηρσιν	^6
ιβης	_1
ίβιος	^3
ιβος	_1
ιβος	^1
Ἴβυκε	^1^3
Ἴβυκον	^1^3
Ἴβυκος	^1^3
ιγ	_1
ιγ	^1
ιγος	_1
ιγός	^1
ιδ	_1
ιδ	^1
ιδά	^1
Ἴδα	_1_3
Ἴδακε	^3
Ἴδακον	^3
Ἴδακος	^3
Ἴδαν	_1_3
ιδανός	^1^3
Ἴδας	_1_3
ίδας	^1
ίδας	_3
ίδας	^1_3
ιδάωνος	_1
ιδεῖν	^1
ιδεῖον	^1
ιδεύς	^1
ιδή	^1
ίδης	^1
ιδι	^1^3
ιδιέμπορος	^1
ιδιον	_1^3
ιδιον	^1
ίδιον	^1^3
ιδιος	^1
ίδιος	^3
Ἴδμωνα	^6
Ἴδμωνι	^6
ιδόν	^1
ιδος	_1
ιδος	^1
ιδοφόρος	_1
ιδόω	^1
Ἴδυρε	^3
Ἴδυρον	^3
Ἴδυρος	^3
ιδώδης	^1
ιδωτός	_1
ιε	^1
ιεῖ	^1
ιεῖα	^1
ιείς	^1
ιεῖσα	^1
ιεῖσαν	^1
ιέμεν	_1
ιέντα	^1
ιέρη	^1
ιερόν	_1
ίετε	_1
ίζομαι	_6
ίζομαι	^1
ίζω	^1
ιη	_1
ιή	^1
ίη	_1
ίη	^1
ιησι	^1
ιήτης	^1
ιθ	_1
ιθ	^1
ιθ-	_1
Ἴθακε	^1^3
Ἴθακοι	^1^3
Ἴθακον	^1^3
Ἴθακος	^1^3
ιθε	^1
ιθεν	^1
ιθία	_1
ιθμ	^1
ιθος	_1
ιθυ	_1_3
ιθυ	_1^3
ιθυνω	_1_3
ιθύνω	_1
ιθύς	_1
ικ	_1
ικ	^1
ικ-	_1
ικα	_1^3
ικα	^1^3
ικα	^1_3
ικάνω	^1
Ἴκαρε	_1^3
Ἴκαρον	_1^3
Ἴκαρος	_1^3
ίκατι	_1
ικατίπεδος	_1
ικέτης	^1
ικεύομαι	^1
ική	^1
ικόμην	_1
ικόμην	^1
ικος	^1
ικος	_1
ικός	_1
ικός	^1
ικότης	^1
ικώδης	^1
ιλ	_1
ιλα	_1_3
ιλα	^1^3
ιλεόομαι	_1
ιλη	_1
ίλη	_1
ιλια	^1^3_4
Ἴλια	_1^3^4
Ἴλιαι	_1^3
Ἴλιε	_1^3
Ἴλιοn	_1^3
Ἴλιοι	_1^3
Ἴλιον	_1^3
Ἴλιος	_1^3
ίλος	^1
ιλότης	^1
ιμ	_1
ιμ	^1
ιμα	_1^3
ιμα	_1
ιμαῖον	^1
ιμαῖος	^1
ιμάω	^1
ιμάω	_1
Ἴμβριε	^5
Ἴμβριον	^5
Ἴμβριος	^5
ιμος	^1
ιμότης	^1
ιν	^1
ιν	_1
ίν-	_1
ίναος	_3
Ἴναχε	_1^3
Ἴναχον	_1^3
Ἴναχος	_1^3
Ἴναχος	^3
ίνδα	^4
ινεία	^1
ινη	_1
Ἴνησσα	^6
Ἴνησσαν	^6
ινίδιον	_1
ινίζω	^1
ινίς	_1
ίννυμαι	^4
ινόεις	^1
ινον	^1
ινος	_1
ινος	^1
ινός	^1
ινόσυκοι	^1_5
ινόω	_1
ινῶ	^1
ιόεις	^1
ιον	_1
ιον	^1
ίον	^1
ιονι	_1^4
ιόο	^1
ιοπολφανεμώνη	^7
ιος	^1
ιός	^1
ιοστατέω	^5
ιοῦμαι	^1
ιόω	_1
ιπ	_1
ιπέδα	^1
ιπν	^1
ιπος	^1
Ἵππαρχε	^1^4
Ἵππαρχον	^1^4
Ἵππαρχος	^1^4
Ἵππασε	^4
Ἵππασον	^4
Ἵππασος	^4
ίπταμαι	^4
ιρ	_1
ιριν	_1^3
Ἶρις	^3
ισ	_1
ις	_1
ις	^1
ίς	_1
ίς	^1
ισα	^1^3
ισάζω	^1
Ἴσακε	_3
Ἴσακοι	_3
Ἴσακον	_3
Ἴσακος	_3
Ἴσας	_3
Ἴσεια	^5
ισι	_1^3
Ἴσι	_3
Ἶσι	^3
ισία	_1
ισία	^1
Ἴσιδα	_1^3^5
Ἴσιδι	_1^3^5
Ἴσιδος	_1^3
ίσιμος	^3
Ἶσιν	^3
ισις	_1
ισις	^1
Ἶσις	^3
ίσκος	^1
Ἴσμαρε	^4
Ἴσμαρον	^4
Ἴσμαρος	^4
ισματίας	^4
ισματικός	^4
ισματώδης	^4
ισμός	^1
ισο-	_1
ισοδαίμων	_1
ισόθεος	_1
ισον	^1
ισότης	^1
ισόω	^1
ισσα	^1^4
ίσταμαι	^4
ιστής	^1
ιστοκτυπεύς	^7
ισχεσθαι	^1
ισχω	^1
ίσω	_1
ιτ	_1
ιτ	^1
ιτάω	^1
ιτέον	^1
ιτεύομαι	_1
ιτεύω	_1
ίτης	_1
ιτί	_1
ιτιεύς	^1
ιτικά	_1
ιτική	_1
ιτικόν	_1
ιτικός	_1
ιτικός	_1^3
ιτις	_1
ιτος	^1
ιτος	_1
ιτός	^1
ιτυ	^1^3
Ἴτυλε	^3
Ἴτυλον	^3
Ἴτυλος	^3
Ἴτυν	^3
Ἴτυν	_3
Ἴτωνα	^1^5
Ἴτωνι	^1^5
ιυ	^1_2
ιυ	_1_2
ιφ	_1
Ἴφι	_1_3
Ἶφι	^3
Ἴφιας	_1^3^4
Ἴφιδα	_1^3^5
Ἴφιδας	_1^3^5
Ἴφιδε	_1^3
Ἴφιδες	_1^3
Ἴφιδι	_1^3^5
Ἴφιδος	_1^3
Ἴφιε	_1^3
Ἴφιες	_1^3
Ἶφιν	^3
Ἴφιος	_1^3
Ἴφις	_1_3
Ἶφις	^3
Ἴφισι	_1^3^5
Ἴφισιν	_1^3^5
Ἴφιτε	_1^3
Ἴφιτον	_1^3
Ἴφιτος	_1^3
ιφος	^1
ιχ	_1
ί̈χθυος	^4
Ἴχνας	_4
ιχος	^1
ιῶ	^1
ίων	_1
ίων	^1
Ἴωνα	^4
Ἴωνας	^4
Ἴωνι	^4
Ἴωσι	^4
Ἴωσιν	^4
Ὄαρε	^2
Ὄαρον	^2
Ὄαρος	^2
Ὄασι	^2^4
Ὄασιν	^2^4
Ὄασις	^2^4
όβιος	^3
οβλιτα	^4
Ὄγκα	_4
όδεια	^5
όθι	^3
Ὄθρυ	^4
Ὄθρυϊ	^4^5
Ὄθρυν	^4
Ὄθρυος	^4
Ὄθρυς	^4
Ὄθωνα	^5
Ὄθωνι	^5
οι	^2
ο̄ι	_2
οίγνυμι	_5
οικημα	^2
οικοφθορεοίμεθα	^15
οικοφθορέοιμι	^13
οικοφθορεόμεθα	^14
οικοφθορέουσα	^13
οικοφθορέουσι	^13
οικοφθορεώμεθα	^14
οικοφθορέωσι	^12
οικοφθορηθείησαν	^15
οικοφθορηθεῖσα	^14
οικοφθορηθησοίμεθα	^18
οικοφθορηθησόμεθα	^17
οικοφθορήθητι	^13
οικοφθορηθῶσι	^13
οικοφθορησαίμεθα	^16
οικοφθορήσαιμι	^14
οικοφθορησαμένη	^11
οικοφθορησάμενον	^11
οικοφθορησάμενος	^11
οικοφθορῆσαν	^11
οικοφθορησάντων	^11
οικοφθορήσας	_11
οικοφθορήσασα	_11^13
οικοφθορήσασθαι	^11
οικοφθορήσασθε	^11
οικοφθορήσασθον	^11
οικοφθορησάσθω	^11
οικοφθορησάσθων	^11
οικοφθορήσατε	^11
οικοφθορήσατον	^11
οικοφθορησάτω	^11
οικοφθορησάτων	^11
οικοφθορήσειαν	^13
οικοφθορήσειας	^13
οικοφθορησοίμεθα	^16
οικοφθορήσοιμι	^14
οικοφθορησόμεθα	^15
οικοφθορήσουσα	^14
οικοφθορήσουσι	^14
οικοφθορησώμεθα	^15
οικοφθορήσωσι	^13
οικοφθοροίησαν	^13
οικοφθοροίμεθα	^14
οικοφθοροῖμι	^12
οικοφθορούμεθα	^14
οικοφθοροῦσα	^12
οικοφθοροῦσι	^12
οικοφθορώμεθα	^13
οικοφθορῶσι	^11
οιμας	^2
οινοιο	^2
οινου	^2
οινῳ	^2
Ὄλβασα	^4^6
Ὄλβασαν	^4^6
ολιγόμισθος	^3
όλλυμι	_4
Ὄλπας	_4
Ὄλυμπε	^3
Ὄλυμπον	^3
Ὄλυμπος	^3
όλυτον	^3
ομαλίζω	^3
ομαχέω	^3
Ὅμιλαι	^3
όμιλος	_3
όμματος	^4
όμνυμαι	^4
όμνυμι	_4
όμφαλον	^4
όμφαλος	^4
ονίναμαι	^5
ονοχαυνοφλύαρος	_12
ονυχί	^3
όνυχος	^3
Ὄξυλε	^3
Ὄξυλον	^3
Ὄξυλος	^3
Ὄππιε	^4
Ὄππιον	^4
Ὄππιος	^4
Ὄρανος	^3
όρατος	_3
Ὄργανα	^6
Ὄρθιος	^4
όρνιθος	_4
ορνις	^4
όρνυμι	_4
ορυγῆναι	^3
ορυχεῖον	^3
ορυχή	^3
ορυχήσομαι	^3
Ὄσιρις	_3
Ὄσκα	^4
Ὄσκαν	^4
Ὄσκιε	^4
Ὄσκιον	^4
Ὄσκιος	^4
Οστάνη	^4
Οστάνῃ	^4
Οστάνην	^4
Οστάνης	^4
Οστάνου	^4
οστατέομαι	^4
Ὄσταφε	^4
Ὄσταφον	^4
Ὄσταφος	^4
όστρακον	^5
όστρακος	^5
όσυνος	^3
Οτάνη	^3
Οτάνῃ	^3
Οτάνην	^3
Οτάνης	^3
Οτάνου	^3
ου	^2
ουρον	^2
ουρων	^2
οῦσι	^4
ουσιν	^2
οῦσιν	^4
ούτατος	^4
ουτε	^2
ουτιδανή	^4^6
ουτιδανόν	^4^6
οφανής	^3
όφρυον	^4
οφρυς	^4
υ	^1
υ	_1
υ-	_1
υ/ου	_1
υα	^2
υα	^1^2
υάζω	^1
υάλεος	_1
υαλοειδής	_1
υαλόεις	_1
υαλος	^1^2
υαλόχροα	_1
Ὕβλα	_4
Ὕβλαια	^6
Ὕβλαν	_4
Ὕβλας	_4
Ὕβλωνα	^6
Ὕβλωνας	^6
Ὕβλωνι	^6
Ὕβλωσι	^6
Ὕβλωσιν	^6
υβος	^1
υγ	^1
υγ-	^1
υγγ-	^1
υγή	^1
υγιής	^1
υγος	_1
υγος	^1
υδατινος	^1^3^5
Ὕδισσα	^3^6
Ὕδισσαν	^3^6
υδόν	_1
υδος	^1
υέλινος	_1
υετοῖο	^1
υθος	_1
υθος	^1
υι	^1^2
υκ-	_1
υκεία	_1
υκεύομαι	_1
Ὕκκαρα	^4^6
υκος	_1
υκος	^1
υλ-	_1
Ὕλα	^1_3
υλάκας	^1_5
υλακτέω	^1
Ὕλαν	^1_3
Ὕλας	^1_3
υλεύω	^1
υλία	_1
υλιάζω	^1^3
υλιάζω	^1
υλόομαι	^1
υλος	_1
υλόω	^1
υμα	_1
υμᾶς	_1
υματᾶς	_1
υματικός	_1
υμάτιον	_1
υματοποιί̈α	_1
υματοπώλης	_1
υματώδης	_1
υμι	_1
υμνήσω	^1
υμνῳδεῖ	^1
υν	^1
υν	_1
υν-	_1
υνεῖον	_1
υνέω	^1
υνος	_1
υνῶ	^1
υο	^1
υόομαι	^1
υος	^1
υόων	^1
υπαθέω	^1^3
Ὕπαιπα	^6
Ὕπανι	^3^5
Ὕπανιν	^3^5
Ὕπανις	^3^5
υπείροχος	^1
υπέρβατος	^6
υπερνίκα	_1_6_8
υπερνίκαε	_1_6^8
υπερνίκαες	_1_6^8
υπερνικάεσθε	_1_6^8
υπερνικαέσθην	_1_6^8
υπερνικάεσθον	_1_6^8
υπερνικάετε	_1_6^8
υπερνικαέτην	_1_6^8
υπερνικάετο	_1_6^8
υπερνικάετον	_1_6^8
υπερνικαόμεθα	_1_6^8^13
υπερνικάομεν	_1_6^8
υπερνικαόμην	_1_6^8
υπερνίκαον	_1_6^8
υπερνικάοντο	_1_6^8
υπερνικάου	_1_6^8
υπερνίκας	_1_6_8
υπερνικᾶσθε	_1_6
υπερνικάσθην	_1_6_8
υπερνικᾶσθον	_1_6
υπερνικᾶτε	_1_6
υπερνικάτην	_1_6_8
υπερνικᾶτο	_1_6
υπερνικᾶτον	_1_6
υπερνικηθεῖεν	_1_6
υπερνικηθείη	_1_6
υπερνικηθείημεν	_1_6
υπερνικηθείην	_1_6
υπερνικηθείης	_1_6
υπερνικηθείησαν	_1_6^14
υπερνικηθείητε	_1_6
υπερνικηθειήτην	_1_6
υπερνικηθείητον	_1_6
υπερνικηθεῖμεν	_1_6
υπερνικηθείς	_1_6
υπερνικηθεῖσα	_1_6^13
υπερνικηθεῖτε	_1_6
υπερνικηθείτην	_1_6
υπερνικηθεῖτον	_1_6
υπερνικηθέν	_1_6
υπερνικηθέντων	_1_6
υπερνικηθῇ	_1_6
υπερνικήθη	_1_6
υπερνικήθημεν	_1_6
υπερνικήθην	_1_6
υπερνικηθῆναι	_1_6
υπερνικηθῇς	_1_6
υπερνικήθης	_1_6
υπερνικήθησαν	_1_6^12
υπερνικηθῆτε	_1_6
υπερνικήθητε	_1_6
υπερνικηθήτην	_1_6
υπερνικήθητι	_1_6^12
υπερνικηθῆτον	_1_6
υπερνικήθητον	_1_6
υπερνικηθήτω	_1_6
υπερνικηθήτων	_1_6
υπερνικηθῶ	_1_6
υπερνικηθῶμεν	_1_6
υπερνικηθῶσι	_1_6^12
υπερνίκησα	_1_6^10
υπερνικήσαι	_1_6
υπερνικῆσαι	_1_6
υπερνίκησαι	_1_6
υπερνικήσαιεν	_1_6
υπερνικησαίμεθα	_1_6^15
υπερνικήσαιμεν	_1_6
υπερνικησαίμην	_1_6
υπερνικήσαιμι	_1_6^13
υπερνικήσαιντο	_1_6
υπερνικήσαιο	_1_6
υπερνικήσαις	_1_6
υπερνικήσαισθε	_1_6
υπερνικησαίσθην	_1_6
υπερνικήσαισθον	_1_6
υπερνικήσαιτε	_1_6
υπερνικησαίτην	_1_6
υπερνικήσαιτο	_1_6
υπερνικήσαιτον	_1_6
υπερνικησάμεθα	_1_6^10^14
υπερνικήσαμεν	_1_6^10
υπερνικησαμένη	_1_6^10
υπερνικησάμενον	_1_6^10
υπερνικησάμενος	_1_6^10
υπερνικησάμην	_1_6^10
υπερνικῆσαν	_1_6^10
υπερνίκησαν	_1_6^10
υπερνικήσαντο	_1_6^10
υπερνικησάντων	_1_6^10
υπερνικήσας	_1_6_10
υπερνίκησας	_1_6^10
υπερνικήσασα	_1_6_10^12
υπερνικήσασθαι	_1_6^10
υπερνικήσασθε	_1_6^10
υπερνικησάσθην	_1_6^10
υπερνικήσασθον	_1_6^10
υπερνικησάσθω	_1_6^10
υπερνικησάσθων	_1_6^10
υπερνικήσατε	_1_6^10
υπερνικησάτην	_1_6^10
υπερνικήσατο	_1_6^10
υπερνικήσατον	_1_6^10
υπερνικησάτω	_1_6^10
υπερνικησάτων	_1_6^10
υπερνίκησε	_1_6
υπερνικήσειαν	_1_6^12
υπερνικήσειας	_1_6^12
υπερνικήσειε	_1_6
υπερνικήσῃ	_1_6
υπερνικήσῃς	_1_6
υπερνικήσησθε	_1_6
υπερνικήσησθον	_1_6
υπερνικήσηται	_1_6
υπερνικήσητε	_1_6
υπερνικήσητον	_1_6
υπερνίκησον	_1_6
υπερνικήσω	_1_6
υπερνικήσωμαι	_1_6
υπερνικησώμεθα	_1_6^14
υπερνικήσωμεν	_1_6
υπερνικήσωνται	_1_6
υπερνικήσωσι	_1_6^12
υπερνικῶ	_1_6
υπερνικώμεθα	_1_6^12
υπερνικῶμεν	_1_6
υπερνικώμην	_1_6
υπερνίκων	_1_6
υπερνικῶντο	_1_6
υπέρτατος	^1
υπέρφρων	^1
υπήκοος	^1
Ὕπιε	^3
Ὕπιον	^3
Ὕπιος	^3
υπνων	^1
υ̒πογλωσσί̆ς	^1
υ̒πόγλωσσον	^1
υ̒πόγλωσσος	^1
υπόστατος	^6
υπρόσωπος	^1
υρ	^1
υρ-	_1
υρα	_1_3
υρα	^1
Ὕργι	^1^4
Ὕργι	^1_4
Ὕργιν	^1^4
Ὕργιος	^1^4
Ὕργιος	^4
Ὕργις	^1^4
Ὕργις	^4
υρέω	^1
υρίζω	^1
υρίς	^1
υρισμός	^1
υρος	_1
υρος	^1
υρός	_1
υρότης	_1
υροῦς	^1
υς	_1
υς	^1
υσάμην	^1
υσία	^1
υσία	_1
Ὕσιρις	_3
υσις	_1
υσις	^1
υσματώδης	^4
υσος	^1
υστις	_1
υτέον	_1
υτήρ	_1
υτής	_1
υτί	_1
υτική	_1
υτικός	_1
υτίς	_1
υτος	_1
υτος	^1
υτός	_1
υφ	^1
υφαίνω	^1
ύφανα	_3
υφαντής	^1
υφάντης	^1
υφή	^1
υφής	^1
υφος	^1
υχ	_1
υχ	^1
υχή	^1
υχος	^1
Ὕψα	_3
Ὕψαν	_3
Ὕψαρνε	^3
Ὕψαρνον	^3
Ὕψαρνος	^3
Ὕψας	_3
υών	^1
υῶς	^1
ᾨδεῖα	^5
ωδυνία	^3
ώδυνος	^3
ωλοφυράμην	_5
ωμα	^3
ωματίζομαι	^3
ωματίζω	^3
ωματικοί	^3
ωματικός	^3
ωματουργός	^3
ώμεθα	^5
ωνυμέομαι	^3
ωνυμέω	^3
ωνυμία	^3
ωνυμικόν	^3
ωνυμικῶς	^3
ώνυμος	^3
ωνυχία	^3
ώνυχος	^3
ῳξαίμεθα	^8
ῴξαιμι	^6
ῳξαμένη	^3
ῳξάμενον	^3
ῳξάμενος	^3
ῷξαν	^3
ῳξάντων	^3
ῴξας	_3
ῴξασα	_3^5
ῴξασθαι	^3
ῴξασθε	^3
ῴξασθον	^3
ῳξάσθω	^3
ῳξάσθων	^3
ῴξατε	^3
ῴξατον	^3
ῳξάτω	^3
ῳξάτων	^3
ῴξειαν	^5
ῴξειας	^5
ῳξώμεθα	^7
ῴξωσι	^5
Ὥρα	_3
Ὥραν	_3
Ὥρας	_3
ώρυγος	^3
ωρυχέω	^3
ωρυχής	^3
ωρυχία	^3
ώρυχον	^3
ῶσι	^3
ωσιμαῖος	^3
ώσιμος	^3
ωσις	^3
ωστα	_4
